# id_vlba RUNNING_ID_name     bmaj    bmin    bpa      ra_peak      dec_peak   ra_peak_err dec_peak_err p_spur     rms_image   peak_flux   peak_dflux  snr_peak tot_flux    tot_dflux   snr_tot  FLUX_VLBA   L_VLBA      L_VLBA_1sigma sep_arcsec ID_COSMOS RA_counterpart DEC_counterpart cat_ctp    zbest      zphot  zspec   zspec_ref Mstar    SNR_IR   SFR_IR         eSFR_IR        vla_slope   f1p4ghz_peak_final f1p4ghz_final df1p4ghz_final f3ghz_peak  f3ghz     df3ghz   f1p4ghz      df1p4ghz    f1p3ghz     df1p3ghz   f600mhz     df600mhz  f300mhz     df300mhz   LIR_SD      Lradio_1p4ghz q_IR        q_IR_z0p5   flux_ratio_vlba_vla delta_q_IR q_IR_corr   q_IR_z0p5_corr flag_A3COSMOS LIR_A3COSMOS id_cluster flag_cluster dist_center_arcmin dist_real_center_arcmin xray_det id_chandra Lx_2_10 
  386     VLBA_COSMOS_NEP0386 24.7112 9.7576  162.1854 150.00689718 2.40777667 5.2E-7      1.1E-6       0.88418788 9.704274E-6 5.337351E-5 3.07572E-5  4.32988  5.337351E-5 2.913485E-5 4.32988  5.337351E-5 24.09362602 23.35326195   0.11986863 644010    150.00692961   2.40776898      vla3       2.48329997 2.4833 -99.0   -99       11.15948 23.18947 1318.26277152  547.28001725   -0.40268731 6.644838E-5        7.483E-5      6.32E-6        4.888748E-5 5.31E-5   3.5E-6   8.288526E-5  1.620909E-5 7.48261E-5  6.325E-6   8.459E-5    3.6166E-5 2.0899E-4   7.4104E-5  13.12000199 24.24037544   2.88981275  3.43791118  0.71326346          0.54251696 2.88981275  3.43791118     true          13.120002    -99.       none         14.38569           20.88862                false    N/A        -99.0   
  387     VLBA_COSMOS_NEP0387 25.3591 7.3243  161.4404 150.11571136 2.41619361 3.7E-7      9.1E-7       0.45767421 1.21473E-5  2.925E-5    5.19E-6     5.01573  2.925E-5    5.19E-6     5.01573  2.925E-5    23.02419472 22.64254951   0.3059909  650420    150.11571916   2.41627825      vla3       1.11921    1.114  1.11921 29        9.66097  6.93406  64.59420797    9.31549299     -0.13842768 1.477346E-5        2.925E-5      5.19E-6        1.329424E-5 2.6E-5    2.6E-6   1.621032E-5  1.625826E-5 2.92536E-5  5.18767E-6 3.793E-5    3.6723E-5 1.852E-4    9.2138E-5  11.81019358 23.02419544   2.79618434  3.00263953  1.0                 0.0        2.79618434  3.00263953     false         -99.0        -99.       none         12.19117           14.821725               false    N/A        -99.0   
  388     VLBA_COSMOS_NEP0388 27.001  5.2301  161.5293 150.2405223  2.41566611 3.1E-7      8.4E-7       0.76835859 6.73967E-6  3.103723E-5 7.673971E-6 4.605155 3.103723E-5 7.176603E-6 4.605155 3.103723E-5 23.57424355 22.9109993    0.35515303 467976    150.24046784   2.4157484       vla3       1.61319995 1.6132 -99.0   -99       10.67812 11.15209 268.71727021   92.16549837    -0.64237904 5.775338E-5        6.118E-5      4.01E-6        3.539601E-5 3.54E-5   3.0E-6   5.973554E-5  1.678936E-5 6.11824E-5  4.00818E-6 4.93E-5     3.5926E-5 1.405E-5    1.12128E-4 12.42929558 23.86896988   2.5705119   2.88214006  0.50731002          0.30742627 2.5705119   2.88214006     false         -99.0        -99.       none         13.10585           8.336258                false    N/A        -99.0   
  389     VLBA_COSMOS_NEP0389 25.8581 6.7536  161.3736 150.14176523 2.42570972 3.9E-7      9.7E-7       0.46507937 1.059936E-5 4.427E-5    5.44E-6     5.004123 4.427E-5    5.44E-6     4.514861 4.427E-5    23.57168198 22.95085335   0.1527601  464279    150.14176314   2.42566734      vla3       1.28299999 1.283  -99.0   -99       9.07492  4.49813  467.73728841   103.98489799   -0.83177894 4.103562E-5        4.427E-5      5.44E-6        2.176947E-5 2.18E-5   2.5E-6   2.316854E-5  1.74104E-5  4.42732E-5  5.4368E-6  1.861E-5    3.5794E-5 3.61092E-10 8.5567E-5  12.67000199 23.57168237   3.10850581  3.38964209  1.0                 0.0        3.10850581  3.38964209     true          12.670002    -99.       none         12.5785            13.624812               false    N/A        -99.0   
  390     VLBA_COSMOS_NEP0390 26.1852 6.2039  161.4077 150.17252864 2.42393139 3.4E-7      8.9E-7       0.64211136 8.950115E-6 4.268412E-5 1.04439E-5  4.769114 4.268412E-5 9.80755E-6  4.769114 4.268412E-5 23.01061821 22.33218002   0.24305621 465724    150.17247721   2.42388759      vla3       0.74220002 0.7422 -99.0   -99       10.30065 23.45274 41.84002298    15.04000826    -0.92253082 4.457634E-5        6.297E-5      3.68E-6        2.206749E-5 2.87E-5   2.6E-6   5.678434E-5  1.580656E-5 6.29704E-5  3.67593E-6 8.316E-5    3.4901E-5 4.469E-5    8.0281E-5  11.62159191 23.17948465   2.45229346  2.52913871  0.67784857          0.49193993 2.45229346  2.52913871     false         -99.0        -99.       none         12.51928           11.950954               false    N/A        -99.0   
  391     VLBA_COSMOS_NEP0391 26.4879 5.9868  161.4032 150.18441672 2.42954667 3.6E-7      9.5E-7       0.74005985 8.639942E-6 4.021004E-5 9.482597E-6 4.653971 3.52841E-5  9.021047E-6 4.083835 4.021004E-5 22.9528141  22.28499031   0.39756788 467171    150.18441312   2.42943629      vla3       0.7378     0.7797 0.7378  56        9.81547  17.58089 43.83258987    2.49319306     -0.8157631  2.489763E-5        5.347E-5      4.69E-6        1.337045E-5 2.669E-5  2.6E-6   3.844904E-5  1.607592E-5 5.34698E-5  4.68573E-6 9.387E-5    3.6003E-5 1.078E-4    7.1324E-5  11.64179713 23.07658938   2.57539394  2.65471251  0.75201118          0.60556789 2.57539394  2.65471251     false         -99.0        -99.       none         12.94183           11.519851               false    N/A        -99.0   
  392     VLBA_COSMOS_NEP0392 26.0141 6.771   161.3305 150.13897609 2.43381194 3.9E-7      9.7E-7       0.78636742 1.093706E-5 3.974E-5    5.99E-6     4.560749 3.974E-5    5.99E-6     4.560749 3.974E-5    23.86187172 23.30154419   0.13104726 465333    150.1389623    2.43377825      vla3       2.51321    2.4956 2.51321 49        11.1349  16.37341 1513.56821866  446.52481759   -0.19368438 3.901558E-5        3.974E-5      5.99E-6        3.366122E-5 3.37E-5   3.0E-6   4.43613E-5   1.625277E-5 3.97444E-5  5.9862E-6  1.277E-4    3.6287E-5 -3.5E-6     1.14262E-4 13.180002   23.86187228   3.32831591  3.96656815  1.0                 0.0        3.32831591  3.96656815     true          13.180002    -99.       none         13.06832           13.995386               false    N/A        -99.0   
  393     VLBA_COSMOS_NEP0393 27.2069 5.3852  161.4619 150.22446331 2.4329025  3.4E-7      9.1E-7       0.28560984 7.408718E-6 3.903973E-5 8.36333E-6  5.26943  3.09031E-5  7.819897E-6 4.17118  3.903973E-5 23.6529026  22.93113899   0.25561551 469407    150.22443643   2.43296823      vla3       1.70412    1.6159 1.70412 32        10.33279 30.42883 475.17532569   15.61595144    -0.47041097 6.324328E-5        7.375E-5      3.02E-6        4.418873E-5 4.94E-5   3.3E-6   9.477821E-5  1.629275E-5 7.37458E-5  3.02083E-6 9.412E-5    3.6143E-5 4.516E-5    8.0202E-5  12.67685388 23.92915761   2.75788246  3.1141033   0.52935224          0.32730401 2.75788246  3.1141033      true          12.620002    -99.       none         13.72011           9.7358                  false    N/A        -99.0   
  394     VLBA_COSMOS_NEP0394 25.3024 8.5632  161.4927 150.05483173 2.43071694 4.7E-7      1.07E-6      0.83143497 1.916376E-5 4.144E-5    7.26E-6     4.451259 4.144E-5    7.26E-6     4.884367 4.144E-5    22.88195801 22.54701996   0.21359769 649581    150.05480325   2.43066488      vla3       0.7287     0.6865 0.7287  56        10.60718 22.5545  28.93023024    14.18011285    -0.51647007 2.241729E-5        4.144E-5      7.26E-6        1.51229E-5  2.669E-5  2.6E-6   2.876586E-5  1.640016E-5 4.14378E-5  7.26046E-6 9.182E-5    3.788E-5  2.1855E-4   7.9537E-5  11.46135189 22.88195851   2.58957958  2.66644767  1.0                 0.0        2.58957958  2.66644767     false         -99.0        -99.       none         14.10858           18.544818               false    N/A        -99.0   
  395     VLBA_COSMOS_NEP0395 25.7916 7.0764  161.3368 150.1240066  2.43145778 3.9E-7      9.6E-7       0.81561381 1.187987E-5 3.197E-5    3.37E-6     4.488907 3.197E-5    3.37E-6     4.488907 3.197E-5    22.87572098 22.44578934   0.22211202 425003    150.1240535    2.43141764      cosmos_web 0.7569     0.756  0.7569  56        10.31189 14.83691 24.51946918    1.65259516     -0.80000001 9.089113E-6        3.197E-5      3.37E-6        4.94E-6     4.94E-6   3.003E-6 8.715302E-6  1.686731E-5 3.19728E-5  3.37076E-6 3.81225E-10 3.7225E-5 1.6594E-4   7.8438E-5  11.38951106 22.87572024   2.52397702  2.60758096  1.0                 0.0        2.52397702  2.60758096     false         -99.0        -99.       none         13.00896           14.7294                 false    N/A        -99.0   
  396     VLBA_COSMOS_NEP0396 25.6805 7.579   161.3212 150.09836937 2.43664583 4.5E-7      1.08E-6      1.0        1.416176E-5 4.092E-5    7.31E-6     4.014073 4.092E-5    7.31E-6     4.014073 4.092E-5    22.95739365 22.4965744    0.39845333 424389    150.09845      2.43656993      cosmos_web 0.66140002 0.6614 -99.0   -99       9.21281  9.6197   35.66057815    3.70704589     -1.31246448 3.638086E-5        4.092E-5      7.31E-6        1.338E-5    1.338E-5  2.652E-6 4.958083E-5  1.625411E-5 4.09215E-5  7.31235E-6 6.403E-5    3.7832E-5 1.6188E-4   9.6715E-5  11.55218838 22.95739304   2.60498154  2.66044054  1.0                 0.0        2.60498154  2.66044054     false         -99.0        -99.       none         13.5902            16.25181                false    N/A        -99.0   
  397     VLBA_COSMOS_NEP0397 25.4623 8.7583  161.4526 150.04264634 2.44041556 4.8E-7      1.07E-6      0.8617543  2.171502E-5 4.25E-5     5.87E-6     4.380811 4.25E-5     5.87E-6     4.380811 4.25E-5     23.85176086 23.56013298   0.10198445 650155    150.0426528    2.44044314      vla3       1.62329996 1.6233 -99.0   -99       10.95578 8.32666  157.39896099   18.90297522    -0.96452819 3.893347E-5        4.25E-5       5.87E-6        1.866684E-5 1.869E-5  2.6E-6   5.358024E-5  1.804466E-5 4.2501E-5   5.87266E-6 1.063E-4    3.7882E-5 3.61092E-10 7.5752E-5  12.19700186 23.85176129   2.35542677  2.64308063  1.0                 0.0        2.35542677  2.64308063     false         -99.0        -99.       none         14.94038           19.425339               false    N/A        -99.0   
  398     VLBA_COSMOS_NEP0398 26.1837 6.9945  161.2498 150.12400216 2.4475225  4.1E-7      1.01E-6      0.43224192 1.049088E-5 4.398E-5    3.31E-6     5.057651 4.398E-5    3.31E-6     4.217378 4.398E-5    23.70842743 23.08598328   0.13709091 427266    150.12402343   2.4474909       vla3       1.59912    1.6624 1.59912 32        11.01993 7.27273  125.60065089   46.68024191    -0.62154081 4.153062E-5        4.398E-5      3.31E-6        2.586084E-5 2.59E-5   2.7E-6   5.379483E-5  1.669741E-5 4.39759E-5  3.31306E-6 6.853E-5    3.79E-5   8.838E-5    1.07213E-4 12.09899189 23.70842695   2.40075114  2.68880278  1.0                 0.0        2.40075114  2.68880278     false         -99.0        -99.       none         13.96849           15.175669               false    N/A        -99.0   
  399     VLBA_COSMOS_NEP0399 26.6672 6.8055  161.1838 150.12925942 2.46421361 3.8E-7      9.6E-7       0.81689417 1.267434E-5 3.626E-5    4.78E-6     4.485864 3.626E-5    4.78E-6     4.612793 3.626E-5    24.2137413  23.7572403    0.36702129 429517    150.12926533   2.46431539      vla3       3.00580001 3.0058 -99.0   -99       10.93287 3.78639  345.24806679   91.18127854    -0.60818377 3.438909E-5        3.626E-5      4.78E-6        2.163296E-5 2.16E-5   2.5E-6   4.027621E-5  1.663446E-5 3.626E-5    4.77842E-6 1.5208E-4   3.8237E-5 1.8343E-4   7.4632E-5  12.53813126 24.21374209   2.33457537  2.85854444  1.0                 0.0        2.33457537  2.85854444     true          13.010002    -99.       none         14.94082           15.427931               false    N/A        -99.0   
  400     VLBA_COSMOS_NEP0400 27.2378 6.0316  161.2728 150.17324276 2.46430222 3.7E-7      9.6E-7       0.69245648 9.883952E-6 4.65956E-5  1.181327E-5 4.714268 4.363486E-5 1.113088E-5 4.414718 4.65956E-5  24.40059853 23.72718239   0.15402819 471227    150.17327227   2.46433323      vla3       2.0948     2.0948 -99.0   -99       10.72873 10.62878 467.5002933    219.40013765   -1.45284699 4.5344E-5          5.17E-5       5.73E-6        1.498433E-5 1.5E-5    2.3E-6   4.017541E-5  1.578528E-5 5.1703E-5   5.72634E-6 1.2573E-4   3.6918E-5 3.61092E-10 6.6954E-5  12.66978189 24.44574323   2.23422485  2.59397062  0.90126894          1.00554621 2.23422485  2.59397062     true          12.520002    -99.       none         14.93799           13.292177               false    N/A        -99.0   
  401     VLBA_COSMOS_NEP0401 21.7201 7.3735  165.6745 150.16743914 1.97546944 4.0E-7      1.0E-6       0.77902526 3.737787E-5 4.322E-5    4.27E-6     4.578884 4.322E-5    4.27E-6     4.578884 4.322E-5    22.5786171  22.5155468    0.25559676 334936    150.16749849   1.97543042      vla3       0.5062     0.5026 0.5062  106       9.90021  5.45724  11.9809675     2.19542049     -0.70551403 2.413401E-5        4.322E-5      4.27E-6        1.409643E-5 2.37E-5   2.5E-6   4.070573E-5  1.578427E-5 4.32241E-5  4.26684E-6 7.733E-5    4.0241E-5 8.699E-5    1.18747E-4 11.07849189 22.57861748   2.5100606   2.51219574  1.0                 0.0        2.5100606   2.51219574     false         -99.0        -99.       none         14.48538           23.502379               false    N/A        -99.0   
  402     VLBA_COSMOS_NEP0402 29.3732 4.7162  162.3303 150.37355382 2.11200472 3.0E-7      8.5E-7       0.85938889 8.814549E-6 3.866193E-5 9.832652E-6 4.38615  3.866193E-5 9.231204E-6 4.38615  3.866193E-5 24.08412933 23.44204712   0.19958255 749557    150.37360928   2.11200598      vla3       1.91712    1.07   1.91712 29        9.85     5.46636  62.07287559    16.81161228    -1.17422369 3.932791E-5        4.377E-5      3.5E-6         1.607092E-5 1.61E-5   2.4E-6   4.209621E-5  1.59591E-5  4.37708E-5  3.50056E-6 7.162E-5    3.823E-5  6.635E-5    8.3249E-5  11.79290186 24.13802264   1.66506542  1.90974889  0.88329751          0.93291987 1.66506542  1.90974889     false         -99.0        -99.       none         14.72367           12.863517               true     cid_62     43.98183
  403     VLBA_COSMOS_NEP0403 29.7214 4.6307  162.2289 150.38008781 2.12820722 2.8E-7      7.9E-7       0.4964152  8.21997E-6  4.074169E-5 9.539212E-6 4.956428 4.074169E-5 8.809353E-6 4.956428 4.074169E-5 23.21045113 22.51528168   0.31568661 751710    150.38001417   2.12825491      vla3       0.92306    0.95   0.92306 32        10.7094  17.00513 68.74996248    4.04289837     -0.88815106 7.397626E-5        9.461E-5      4.66E-6        3.759416E-5 4.44E-5   3.2E-6   7.435792E-5  1.554694E-5 9.46063E-5  4.66346E-6 1.135E-4    3.5724E-5 2.2197E-4   7.4844E-5  11.83727247 23.57634835   2.27111031  2.39045509  0.43062776          0.24460371 2.27111031  2.39045509     false         -99.0        -99.       none         14.69334           11.960274               false    N/A        -99.0   
  404     VLBA_COSMOS_NEP0404 30.2964 4.532   162.0705 150.39037605 2.14451806 2.8E-7      7.9E-7       0.42811897 7.658867E-6 3.822E-5    5.99E-6     5.064576 3.822E-5    5.99E-6     5.064576 3.822E-5    22.98495102 22.28682518   0.13539288 754341    150.3904112    2.14450461      vla3       0.84051    0.82   0.84051 32        9.78356  11.21826 189.58815702   16.89995936    -0.51246768 2.367302E-5        3.822E-5      5.99E-6        1.601881E-5 2.47E-5   2.6E-6   3.13255E-5   1.64108E-5  3.82177E-5  5.98871E-6 4.308E-5    3.5524E-5 1.3584E-4   9.9601E-5  12.2778112  22.98495148   3.30304592  3.44531653  1.0                 0.0        3.30304592  3.44531653     false         -99.0        -99.       none         14.96842           11.136203               false    N/A        -99.0   
  405     VLBA_COSMOS_NEP0405 29.1885 4.5318  161.7073 150.39597339 2.20761028 2.6E-7      7.3E-7       0.11492357 6.246888E-6 3.52652E-5  7.415656E-6 5.645243 3.865346E-5 7.574441E-6 6.187635 3.52652E-5  22.76274681 22.01106453   0.3936305  762719    150.39586399   2.20760794      vla3       0.6713     0.6597 0.6713  56        10.49999 9.16437  21.19470067    2.31272515     -0.65516909 2.257408E-5        3.599E-5      3.84E-6        1.370104E-5 2.06E-5   2.4E-6   1.693104E-5  1.549554E-5 3.59933E-5  3.84178E-6 1.599E-5    3.6925E-5 1.0706E-4   7.4473E-5  11.32622729 22.77158174   2.56483174  2.62264591  0.97986119          1.69596612 2.56483174  2.62264591     false         -99.0        -99.       none         14.66996           7.643545                false    N/A        -99.0   
  406     VLBA_COSMOS_NEP0406 28.5955 4.6121  161.6593 150.39991034 2.22093417 2.8E-7      7.8E-7       0.60772538 6.147531E-6 2.956455E-5 6.986966E-6 4.809174 2.956455E-5 6.795433E-6 4.809174 2.956455E-5 23.80236626 23.12029648   0.39440866 764323    150.39980629   2.22096871      vla3       2.50200009 2.502  -99.0   -99       10.92191 6.3483   115.39896916   18.88983126    -0.32695658 6.315328E-5        6.5E-5        3.79E-6        4.922384E-5 4.92E-5   3.5E-6   4.945842E-5  1.548075E-5 6.49995E-5  3.79305E-6 8.049E-5    3.7451E-5 8.323E-5    8.1134E-5  12.06220193 24.14450906   1.92787907  2.29606437  0.4548392           0.26347538 1.92787907  2.29606437     false         -99.0        -99.       none         14.89883           7.021797                false    N/A        -99.0   
  407     VLBA_COSMOS_NEP0407 28.2403 4.538   161.7044 150.38749252 2.23932194 2.8E-7      7.8E-7       0.58033037 5.740734E-6 2.78016E-5  6.637019E-6 4.842865 2.78016E-5  6.290573E-6 4.842865 2.78016E-5  22.79354668 22.10844421   0.38413177 765929    150.38745496   2.23942183      vla3       0.73002    0.7319 0.73002 32        10.35247 9.61502  23.67015229    2.4617893      -0.86585791 3.22342E-5         3.491E-5      3.51E-6        1.666187E-5 1.67E-5   2.5E-6   1.929704E-5  1.530178E-5 3.49146E-5  3.50783E-6 2.83E-5     3.7676E-5 1.965E-5    7.3485E-5  11.37420105 22.89242685   2.4919604   2.56633456  0.79637925          0.69117798 2.4919604   2.56633456     false         -99.0        -99.       none         14.22286           5.69823                 false    N/A        -99.0   
  408     VLBA_COSMOS_NEP0408 27.5749 4.6089  161.6926 150.38951052 2.25589222 2.9E-7      8.0E-7       0.04041564 5.607803E-6 3.344074E-5 7.152493E-6 5.963252 5.81641E-5  1.342383E-5 10.37199 5.81641E-5  23.68531036 22.66944695   0.09687593 767926    150.38952383   2.25586883      vla3       1.30199    1.3096 1.30199 10        11.1     9.7061   73.55719235    7.57844857     -0.77627379 1.71586E-4         1.8951E-4     3.067E-5       9.495995E-5 1.03E-4   5.6E-6   1.861138E-4  1.72844E-5  -99.0       1.0E7      3.0139E-4   3.7145E-5 5.9399E-4   8.1435E-5  11.86662514 24.19828664   1.6785247   1.83346014  0.30691835          0.1592156  1.8377403   1.99267574     false         -99.0        -99.       none         14.47588           4.9025                  false    N/A        -99.0   
  409     VLBA_COSMOS_NEP0409 22.0314 6.7781  164.6065 150.19557249 2.00433028 3.8E-7      9.8E-7       0.74518609 1.165566E-5 6.410613E-5 2.982919E-5 4.647076 6.410613E-5 2.820946E-5 4.647076 6.410613E-5 24.08102989 23.34066772   0.30536839 120903    150.19556923   2.00441504      vla3       1.92021    1.2    1.92021 29        10.00005 23.63998 282.29360041   74.62257078    -0.69183445 1.161625E-4        1.3412E-4     1.53E-5        6.856044E-5 7.44E-5   4.4E-6   1.281482E-4  1.666728E-5 1.34119E-4  1.53029E-5 1.6271E-4   1.5332E-4 6.4025E-4   1.7623E-4  12.45070103 24.40162385   2.05926338  2.36239024  0.47797591          0.28230945 2.05926338  2.36239024     false         -99.0        -99.       none         12.98782           21.200245               true     cid_363    44.08886
  410     VLBA_COSMOS_NEP0410 20.367  10.3416 172.5833 150.00859386 2.02569667 5.1E-7      1.06E-6      0.73401457 1.147641E-5 6.312026E-5 1.012152E-4 4.662102 6.312026E-5 9.596822E-5 4.662102 6.312026E-5 23.65746307 22.91710091   0.14845008 294668    150.00858601   2.02573715      vla3       1.1917     1.0358 1.1917  10        10.7473  17.74445 307.70177501   17.34069458    -0.85546955 6.607434E-5        1.0465E-4     7.92E-6        3.442534E-5 5.05E-5   3.4E-6   7.740029E-5  1.556912E-5 1.0465E-4   7.92011E-6 1.1252E-4   3.5194E-5 2.1907E-4   7.3214E-5  12.48813    23.87703376   2.62128244  2.83440734  0.60315582          0.40137998 2.62128244  2.83440734     true          12.270002    -99.       none         14.28253           26.995384               true     cid_1499   43.381  
  411     VLBA_COSMOS_NEP0411 20.3676 10.3517 172.3    150.01297912 2.03380444 5.3E-7      1.1E-6       0.8820318  1.15485E-5  6.351675E-5 8.083129E-5 4.334703 6.351675E-5 7.890294E-5 4.02904  6.351675E-5 24.46940422 23.72904205   0.11571962 295875    150.01298861   2.03377373      vla3       2.49799991 2.498  -99.0   -99       10.00091 10.51862 995.5013731    349.52894226   -0.94530951 7.62162E-5         8.3E-5        5.1E-6         3.708141E-5 3.71E-5   3.1E-6   8.037691E-5  1.626946E-5 8.29955E-5  5.09842E-6 1.2134E-4   3.4642E-5 3.61092E-10 1.01093E-4 12.99804186 24.58559434   2.42263372  2.88462731  0.76526208          0.62941674 2.42263372  2.88462731     true          13.080002    -99.       none         13.74191           26.481113               false    N/A        -99.0   
  412     VLBA_COSMOS_NEP0412 20.3905 10.4107 172.5959 150.00739941 2.03216417 5.4E-7      1.12E-6      0.91208947 1.156747E-5 6.362109E-5 9.44207E-5  4.268836 6.362109E-5 8.924113E-5 4.268836 6.362109E-5 22.83934593 22.09898376   0.18193437 295534    150.00740444   2.03211388      vla3       0.5478     1.3667 0.5478  56        11.06407 10.36111 243.40073761   84.85025713    -0.77777524 6.015846E-5        7.584E-5      5.98E-6        3.325511E-5 3.91E-5   3.0E-6   4.760773E-5  1.706286E-5 7.58376E-5  5.97557E-6 1.4161E-4   3.531E-5  2.2706E-4   7.5615E-5  12.38632189 22.91564309   3.480865    3.50344647  0.83888565          0.79286579 3.480865    3.50344647     false         -99.0        -99.       none         14.02315           26.79774                false    N/A        -99.0   
  413     VLBA_COSMOS_NEP0413 20.3441 9.2207  168.3958 150.07851555 2.04582611 4.4E-7      9.7E-7       0.42144865 1.269515E-5 6.982333E-5 4.377301E-5 5.075922 6.982333E-5 4.075842E-5 5.075922 6.982333E-5 23.06306839 22.32270622   0.09768352 81178     150.07849313   2.04581081      vla3       0.66618    0.6065 0.66618 29        11.00002 22.9852  46.97969154    2.04390647     -0.70624778 5.913073E-5        8.157E-5      7.18E-6        3.451835E-5 4.47E-5   3.1E-6   9.063712E-5  1.587634E-5 8.15749E-5  7.18095E-6 4.579E-5    3.5991E-5 3.863E-4    8.5704E-5  11.67191016 23.13059798   2.55149837  2.60736241  0.85599271          0.84161553 2.55149837  2.60736241     false         -99.0        -99.       none         11.125             23.140636               false    N/A        -99.0   
  414     VLBA_COSMOS_NEP0414 22.2133 6.4893  163.9158 150.20800608 2.04944639 3.7E-7      9.6E-7       0.79927236 1.670619E-5 5.545E-5    4.91E-6     4.528762 5.545E-5    4.91E-6     4.528762 5.545E-5    23.08164597 22.56062126   0.31579465 128226    150.20802159   2.04953273      vla3       0.7296     0.6215 0.7296  56        10.45916 12.08717 48.73584365    4.03203637     -0.81906322 3.578228E-5        5.545E-5      4.91E-6        1.916742E-5 2.76E-5   2.8E-6   3.72008E-5   1.599819E-5 5.54485E-5  4.90588E-6 9.259E-5    3.8142E-5 3.61092E-10 1.0702E-4  11.68784849 23.08164553   2.61638915  2.69434212  1.0                 0.0        2.61638915  2.69434212     false         -99.0        -99.       none         10.5684            18.437244               false    N/A        -99.0   
  415     VLBA_COSMOS_NEP0415 20.9563 7.7932  165.4707 150.14289913 2.05057278 4.0E-7      9.5E-7       0.68637019 1.19929E-5  6.596095E-5 2.59983E-5  4.721019 6.596095E-5 2.447317E-5 4.720838 6.596095E-5 24.45161629 23.71125412   0.13778852 85191     150.14290409   2.05061073      vla3       2.50029993 2.5003 -99.0   -99       11.43775 16.37578 1629.68385024  528.62396147   -0.88072478 5.539742E-5        9.041E-5      7.63E-6        2.831233E-5 4.27E-5   3.1E-6   7.418656E-5  1.406586E-5 9.04103E-5  7.63485E-6 9.507E-5    3.3811E-5 3.006E-4    9.6792E-5  13.21210336 24.58854605   2.63374351  3.13642045  0.72957581          0.56795446 2.63374351  3.13642045     true          12.930002    -99.       none         9.95574            20.426993               true     cid_360    44.26103
  416     VLBA_COSMOS_NEP0416 20.46   10.6146 172.1907 150.00773782 2.06316528 5.6E-7      1.13E-6      0.85225666 1.189191E-5 5.591E-5    3.15E-6     4.402248 5.591E-5    3.15E-6     4.402248 5.591E-5    24.21668816 23.54445076   0.34873141 79913     150.00764219   2.06314942      vla3       1.81879997 1.8188 -99.0   -99       11.34989 10.7857  177.3297973    72.4651558     -1.24322706 5.009574E-5        5.591E-5      3.15E-6        1.942232E-5 1.939E-5  2.5E-6   5.899589E-5  1.651014E-5 5.59064E-5  3.14645E-6 6.777E-5    3.432E-5  1.739E-5    7.9576E-5  12.24878172 24.21668823   2.04227969  2.3258988   1.0                 0.0        2.04227969  2.3258988      false         -99.0        -99.       none         12.59609           25.604477               true     cid_839    -44.185 
  417     VLBA_COSMOS_NEP0417 21.9311 6.6431  163.9178 150.19746004 2.06758778 3.4E-7      8.7E-7       0.36320952 1.558282E-5 5.254E-5    8.25E-6     5.166513 5.254E-5    8.25E-6     5.166513 5.254E-5    23.18462944 22.65678406   0.32370403 130826    150.19737518   2.06761767      cosmos_web 0.8286     0.8089 0.8286  106       11.14958 6.9781   16.44169632    2.35618806     -0.80000001 9.236306E-6        5.254E-5      8.25E-6        5.02E-6     5.02E-6   3.153E-6 2.397886E-5  1.734734E-5 5.25418E-5  8.24858E-6 7.527E-5    3.9451E-5 3.61092E-10 1.12892E-4 11.21594662 23.18462894   2.04150388  2.12658885  1.0                 0.0        2.04150388  2.12658885     false         -99.0        -99.       none         9.33881            17.782178               false    N/A        -99.0   
  418     VLBA_COSMOS_NEP0418 21.8719 6.6925  163.9639 150.19471025 2.06809861 3.9E-7      9.9E-7       0.64025205 1.566968E-5 4.563E-5    3.4E-6      4.771247 4.563E-5    3.4E-6      4.395757 4.563E-5    22.67899895 22.21480942   0.38794827 130416    150.19473308   2.06799329      vla3       0.55317    0.6865 0.55317 29        10.4664  7.26954  35.63851041    4.90243532     -0.64236995 2.147265E-5        4.563E-5      3.4E-6         1.316029E-5 2.64E-5   2.7E-6   3.187162E-5  1.711842E-5 4.56272E-5  3.3965E-6  4.66E-5     3.7359E-5 1.6841E-4   1.09947E-4 11.55191954 22.67899899   2.88310675  2.90388282  1.0                 0.0        2.88310675  2.90388282     false         -99.0        -99.       none         9.27639            17.84691                true     cid_35     43.09119
  419     VLBA_COSMOS_NEP0419 20.878  7.8665  165.3457 150.13851774 2.07141361 4.4E-7      1.03E-6      0.84829098 2.04228E-5  2.688E-5    3.04E-6     4.411492 2.688E-5    3.04E-6     4.411492 2.688E-5    22.67983627 22.56052208   0.04435534 87796     150.13852993   2.07141174      cosmos_web 0.66000003 0.66   -99.0   -99       10.25056 6.08179  35.02460606    5.75893915     -0.891352   2.481488E-5        2.688E-5      3.04E-6        1.258E-5    1.258E-5  3.106E-6 2.878198E-5  1.598274E-5 2.68783E-5  3.04465E-6 3.81225E-10 3.7046E-5 1.0272E-4   9.1198E-5  11.54437326 22.67983683   2.87472262  2.93541416  1.0                 0.0        2.87472262  2.93541416     false         -99.0        -99.       none         8.72818            19.601799               false    N/A        -99.0   
